3386357832.755,174.498,114.511,175.979,62.913,74.910,534.062,15.509,3.179,0.203,0.000
3386357833.789,174.613,114.549,175.930,62.938,74.894,533.979,15.504,3.128,0.207,0.000
3386357834.824,174.633,114.562,175.902,62.943,74.803,533.969,15.510,3.195,0.208,0.000
3386357835.857,174.704,114.627,175.913,62.925,74.847,534.006,15.502,3.217,0.208,0.000
3386357836.891,174.803,114.698,175.951,63.001,74.948,534.089,15.502,3.243,0.209,0.000
3386357837.928,174.835,114.727,176.025,62.981,74.931,534.093,15.502,3.131,0.213,0.000
3386357838.964,174.870,114.776,176.018,62.972,74.948,533.987,15.497,3.206,0.213,0.000
3386357839.998,174.887,114.750,175.971,62.914,74.834,533.943,15.508,3.243,0.215,0.000
3386357841.033,174.905,114.781,175.867,62.921,74.725,533.957,15.508,3.160,0.215,0.000
3386357842.068,174.971,114.780,175.904,62.885,74.728,534.030,15.506,3.152,0.213,0.000
3386357843.102,174.978,114.887,175.962,62.922,74.762,534.003,15.502,3.206,0.217,0.000
3386357844.137,174.950,114.878,175.926,62.880,74.807,533.940,15.506,3.117,0.213,0.000
3386357845.171,174.941,114.930,175.950,62.890,74.839,533.954,15.501,3.102,0.213,0.000
3386357846.206,174.998,114.943,175.999,62.863,74.843,533.938,15.498,3.197,0.215,0.000
3386357847.241,174.999,115.015,175.972,62.859,74.902,534.023,15.502,3.129,0.206,0.000
3386357848.277,175.000,115.062,175.975,62.865,74.861,533.982,15.505,3.197,0.207,0.000
3386357849.312,174.980,115.100,175.982,62.853,74.748,534.055,15.504,3.167,0.203,0.000
3386357850.348,175.031,115.117,175.989,62.835,74.696,534.103,15.509,3.138,0.202,0.000
3386357851.383,175.057,115.157,175.980,62.851,74.748,534.165,15.502,3.170,0.204,0.000
3386357852.418,175.121,115.184,176.002,62.853,74.772,534.110,15.506,3.093,0.204,0.000
3386357853.452,175.192,115.265,176.035,62.883,74.825,534.186,15.506,3.124,0.206,0.000
3386357854.488,175.216,115.313,176.049,62.839,74.788,534.165,15.495,3.136,0.206,0.000
3386357855.524,175.293,115.353,176.056,62.875,74.811,534.117,15.509,3.116,0.235,0.000
3386357856.561,175.275,115.320,175.966,62.792,74.769,534.189,15.507,3.157,0.291,0.000
3386357857.596,175.300,115.375,175.985,62.759,74.793,534.209,15.517,3.145,0.294,0.000
3386357858.632,175.395,115.414,175.994,62.814,74.852,534.138,15.509,3.132,0.333,0.000
3386357859.667,175.390,115.427,176.017,62.818,74.897,534.173,15.507,3.098,0.335,0.000
3386357860.702,175.443,115.404,176.008,62.773,74.989,534.163,15.512,3.088,0.335,0.000
3386357861.738,175.532,115.460,176.002,62.798,75.176,534.195,15.513,3.071,0.332,0.000
3386357862.774,175.517,115.446,176.033,62.794,75.302,534.270,15.508,3.096,0.332,0.000
3386357863.810,175.578,115.456,176.030,62.799,75.408,534.192,15.501,3.063,0.332,0.000
3386357864.845,175.598,115.457,175.964,62.764,75.468,534.190,15.512,3.105,0.348,0.000
3386357865.881,175.651,115.504,176.026,62.811,75.578,534.217,15.513,3.120,0.349,0.000
3386357866.917,175.704,115.478,175.980,62.767,75.585,534.241,15.512,3.021,0.348,0.000
3386357867.951,175.753,115.528,176.015,62.835,75.771,534.169,15.515,3.092,0.350,0.000
3386357868.989,175.782,115.407,175.997,62.789,75.880,534.234,15.506,3.120,0.350,0.000
3386357870.023,175.826,115.455,176.043,62.856,75.882,534.251,15.516,3.109,0.350,0.000
3386357871.058,175.843,115.470,176.040,62.834,75.898,534.242,15.511,3.134,0.409,0.000
3386357872.093,175.867,115.469,176.056,62.819,75.861,534.140,15.510,2.998,0.402,0.000
3386357873.127,175.901,115.468,176.036,62.864,76.015,534.222,15.520,3.092,0.393,0.000
3386357874.162,175.940,115.403,175.988,62.830,76.083,534.246,15.505,3.154,0.389,0.000
3386357875.193,175.950,115.438,175.963,62.833,76.166,534.169,15.502,3.160,0.390,0.000
3386357876.224,175.980,115.379,175.986,62.785,76.240,534.069,15.508,3.070,0.391,0.000
3386357877.259,176.037,115.385,176.022,62.821,76.295,534.129,15.505,2.985,0.393,0.000
3386357878.297,176.037,115.368,175.937,62.838,76.294,534.177,15.503,3.067,0.391,0.000
3386357879.332,176.167,115.446,176.036,62.893,76.370,534.153,15.494,3.053,0.393,0.000
3386357880.366,176.187,115.445,176.036,62.885,76.433,534.245,15.512,3.114,0.394,0.000
3386357881.399,176.134,115.435,176.013,62.856,76.521,534.215,15.525,3.172,0.393,0.000
3386357882.434,176.106,115.374,175.941,62.801,76.569,534.139,15.507,3.177,0.393,0.000
3386357883.470,176.156,115.369,175.940,62.823,76.537,534.209,15.505,3.165,0.393,0.000
3386357884.503,176.111,115.416,175.966,62.869,76.528,534.237,15.510,3.088,0.394,0.000
3386357885.537,176.185,115.524,176.004,62.887,76.497,534.265,15.508,3.046,0.393,0.000
3386357886.572,176.220,115.498,176.000,62.926,76.454,534.281,15.512,3.135,0.392,0.000
3386357887.606,176.224,115.483,175.972,62.904,76.448,534.282,15.505,3.172,0.391,0.000
3386357888.641,176.253,115.532,176.053,62.862,76.594,534.207,15.509,3.132,0.391,0.000
3386357889.677,176.285,115.541,176.036,62.928,76.770,534.187,15.510,3.204,0.391,0.000
3386357890.712,176.314,115.530,175.996,62.913,76.750,534.076,15.502,3.134,0.389,0.000
3386357891.747,176.279,115.509,175.900,62.843,76.750,534.024,15.523,3.095,0.389,0.000
3386357892.783,176.325,115.519,175.900,62.811,76.717,534.030,15.507,3.073,0.390,0.000
3386357893.819,176.353,115.600,175.938,62.840,76.664,534.066,15.514,3.159,0.392,0.000
3386357894.856,176.468,115.609,175.989,62.889,76.581,534.158,15.522,3.165,0.389,0.000
3386357895.891,176.461,115.644,176.028,62.897,76.587,534.114,15.500,3.222,0.394,0.000
3386357896.926,176.478,115.651,175.945,62.866,76.559,534.166,15.511,3.181,0.394,0.000
3386357897.960,176.484,115.725,175.955,62.881,76.588,534.136,15.518,3.251,0.397,0.000
3386357898.995,176.535,115.736,175.946,62.867,76.640,534.124,15.504,3.220,0.396,0.000
3386357900.031,176.588,115.807,176.008,62.898,76.662,534.177,15.509,3.253,0.399,0.000
3386357901.067,176.638,115.832,175.971,62.876,76.633,534.124,15.515,3.145,0.397,0.000
3386357902.102,176.606,115.892,175.979,62.917,76.634,534.175,15.519,3.225,0.400,0.000
3386357903.137,176.663,115.924,175.973,62.909,76.586,534.155,15.520,3.161,0.397,0.000
3386357904.173,176.670,115.945,175.981,62.844,76.580,534.108,15.506,3.111,0.399,0.000
3386357905.209,176.688,115.990,176.036,62.879,76.585,534.218,15.518,3.156,0.455,0.000
3386357906.245,176.744,115.990,176.013,62.880,76.645,534.247,15.515,3.093,0.533,0.000
3386357907.281,176.717,116.050,175.965,62.813,76.695,534.228,15.524,3.141,0.757,0.000
3386357908.316,176.800,116.090,175.987,62.839,76.888,534.223,15.517,3.134,0.882,0.000
3386357909.352,176.828,116.144,175.964,62.822,77.446,534.232,15.512,3.128,0.881,0.000
3386357910.387,176.887,116.212,175.997,62.850,78.322,534.305,15.517,3.131,0.742,0.000
3386357911.421,176.938,116.305,176.039,62.856,79.194,534.328,15.511,3.157,0.741,0.000
3386357912.457,177.052,116.369,176.099,62.922,80.000,534.383,15.512,3.114,0.739,0.000
3386357913.492,177.034,116.385,176.066,62.868,80.404,534.294,15.518,3.159,0.743,0.000
3386357914.528,177.059,116.440,176.075,62.863,80.576,534.228,15.506,3.134,0.743,0.000
3386357915.563,177.118,116.512,176.098,62.893,80.795,534.219,15.512,3.229,0.744,0.000
3386357916.599,177.096,116.561,176.137,62.880,80.924,534.269,15.510,3.092,0.744,0.000
3386357917.635,177.090,116.543,176.054,62.831,81.040,534.129,15.510,3.111,0.746,0.000
3386357918.669,177.132,116.568,175.995,62.822,81.130,534.141,15.519,3.172,0.745,0.000
3386357919.704,177.156,116.615,176.045,62.778,81.198,534.149,15.508,3.128,0.746,0.000
3386357920.739,177.222,116.640,176.025,62.823,81.345,534.067,15.513,3.100,0.745,0.000
3386357921.773,177.258,116.700,176.012,62.809,81.342,534.196,15.513,3.150,0.746,0.000
3386357922.810,177.289,116.732,176.050,62.810,81.424,534.222,15.503,3.064,0.744,0.000
3386357923.844,177.348,116.821,176.067,62.821,81.493,534.207,15.506,3.031,0.746,0.000
3386357924.880,177.394,116.835,176.098,62.827,81.599,534.219,15.506,3.020,0.744,0.000
3386357925.914,177.350,116.853,176.060,62.836,81.587,534.255,15.508,3.044,0.745,0.000
3386357926.950,177.398,116.888,176.015,62.813,81.596,534.151,15.512,3.045,0.745,0.000
3386357927.984,177.419,116.877,176.076,62.805,81.602,534.139,15.506,3.077,0.759,0.000
3386357929.017,177.416,116.875,176.032,62.810,81.653,534.111,15.510,3.068,0.757,0.000
3386357930.054,177.410,116.900,176.051,62.779,81.657,534.099,15.517,3.001,0.765,0.000
3386357931.088,177.481,116.957,176.008,62.801,81.694,534.187,15.511,3.073,0.765,0.000
3386357932.123,177.473,116.939,176.025,62.809,81.647,534.165,15.524,3.141,0.765,0.000
3386357933.160,177.483,116.920,176.000,62.762,81.578,534.245,15.519,3.062,0.765,0.000
3386357934.195,177.517,116.955,175.989,62.770,81.572,534.383,15.512,3.103,0.760,0.000
3386357935.231,177.499,116.909,175.982,62.780,81.704,534.320,15.523,3.113,0.765,0.000
3386357936.265,177.467,116.912,175.940,62.756,81.792,534.296,15.527,3.085,0.761,0.504
3386357937.300,177.501,116.915,175.981,62.729,81.885,534.333,15.522,3.098,0.759,0.456
3386357938.335,177.520,116.936,175.988,62.707,81.891,534.428,15.518,3.050,0.751,0.000
3386357939.371,177.500,116.898,175.935,62.726,81.773,534.362,15.508,3.117,0.750,0.557
3386357940.407,177.545,116.917,175.887,62.680,81.747,534.311,15.516,3.003,0.741,0.000
3386357941.440,177.549,116.914,175.873,62.689,81.762,534.291,15.516,3.056,0.742,0.492
3386357942.475,177.511,116.959,175.856,62.696,81.805,534.287,15.508,3.012,0.741,0.545
3386357943.513,177.552,117.000,175.901,62.720,81.781,534.325,15.515,3.027,0.743,0.454
3386357944.549,177.552,116.967,175.818,62.681,81.748,534.308,15.515,2.954,0.746,0.530
3386357945.583,177.609,117.069,175.866,62.718,81.801,534.342,15.516,3.110,0.748,0.549
3386357946.619,177.594,117.110,175.850,62.686,81.874,534.291,15.524,3.100,0.750,0.459
3386357947.655,177.564,117.119,175.801,62.668,81.868,534.271,15.516,3.035,0.748,0.545
3386357948.689,177.595,117.188,175.768,62.696,81.894,534.219,15.518,3.098,0.752,0.538
3386357949.726,177.635,117.256,175.683,62.670,81.887,534.211,15.516,3.147,0.751,0.467
3386357950.761,177.684,117.330,175.727,62.675,81.915,534.164,15.512,3.106,0.751,0.529
3386357951.795,177.714,117.342,175.742,62.675,82.064,534.093,15.517,3.070,0.751,0.481
3386357952.830,177.736,117.423,175.742,62.620,82.063,534.071,15.510,3.074,0.747,0.471
3386357953.865,177.704,117.490,175.741,62.676,82.047,534.063,15.510,3.070,0.746,0.556
3386357954.899,177.737,117.614,175.733,62.660,82.021,534.032,15.509,3.056,0.743,0.451
3386357955.935,177.778,117.683,175.710,62.685,82.040,534.137,15.505,3.016,0.740,0.492
3386357956.969,177.761,117.744,175.678,62.681,82.096,534.125,15.514,3.087,0.741,0.562
3386357958.003,177.772,117.860,175.735,62.675,82.017,534.105,15.512,3.049,0.740,0.000
3386357959.038,177.839,117.929,175.767,62.701,81.964,534.080,15.500,3.120,0.741,0.497
3386357960.073,177.864,118.044,175.725,62.678,81.983,533.973,15.512,3.031,0.741,0.535
3386357961.109,177.904,118.103,175.721,62.710,82.069,534.004,15.508,3.030,0.744,0.000
3386357962.146,177.920,118.168,175.748,62.657,82.079,533.853,15.510,2.973,0.743,0.525
3386357963.181,177.922,118.268,175.722,62.681,82.022,533.885,15.514,2.996,0.744,0.454
3386357964.216,177.968,118.360,175.770,62.690,82.067,533.885,15.506,3.049,0.744,0.477
3386357965.251,177.966,118.395,175.786,62.699,82.082,533.825,15.505,3.060,0.745,0.556
3386357966.287,177.996,118.437,175.754,62.680,82.035,533.868,15.503,3.052,0.744,0.418
3386357967.322,178.099,118.541,175.838,62.748,82.083,533.900,15.501,3.113,0.746,0.496
3386357968.357,178.083,118.571,175.786,62.705,81.926,533.883,15.512,3.089,0.744,0.561
3386357969.390,178.039,118.571,175.732,62.651,81.841,533.847,15.512,3.106,0.747,0.425
3386357970.424,178.009,118.603,175.734,62.635,81.746,533.776,15.508,3.099,0.745,0.500
3386357971.460,178.096,118.697,175.770,62.656,81.777,533.902,15.505,3.030,0.747,0.540
3386357972.495,178.119,118.792,175.781,62.644,81.858,533.848,15.501,3.052,0.745,0.465
3386357973.531,178.170,118.855,175.846,62.714,81.836,533.937,15.514,3.044,0.746,0.529
3386357974.567,178.122,118.874,175.746,62.633,81.839,533.911,15.515,3.080,0.744,0.518
3386357975.602,178.210,118.984,175.838,62.655,81.881,534.047,15.524,3.100,0.744,0.478
3386357976.637,178.148,119.056,175.839,62.670,81.926,534.133,15.521,3.038,0.743,0.564
3386357977.671,178.239,119.118,175.854,62.667,81.988,534.213,15.508,3.074,0.743,0.486
3386357978.707,178.279,119.190,175.835,62.707,81.971,534.183,15.517,3.127,0.742,0.511
3386357979.742,178.308,119.196,175.860,62.678,81.940,534.151,15.507,3.167,0.743,0.559
3386357980.776,178.295,119.300,175.892,62.683,81.967,534.172,15.504,3.093,0.742,0.522
3386357981.813,178.311,119.362,175.878,62.682,81.978,534.184,15.509,3.088,0.744,0.474
3386357982.847,178.293,119.417,175.922,62.669,81.954,534.203,15.503,3.048,0.743,0.565
3386357983.882,178.292,119.477,175.963,62.699,81.961,534.148,15.507,3.081,0.747,0.530
3386357984.916,178.322,119.600,175.967,62.691,82.005,534.204,15.506,3.121,0.746,0.487
3386357985.949,178.265,119.589,175.956,62.649,82.031,534.249,15.506,3.024,0.748,0.560
3386357986.981,178.255,119.644,175.933,62.637,82.053,534.134,15.505,3.098,0.745,0.540
3386357988.014,178.236,119.680,175.921,62.667,82.045,534.131,15.504,3.092,0.747,0.472
3386357989.047,178.286,119.748,175.952,62.656,82.054,534.096,15.513,3.105,0.745,0.568
3386357990.083,178.351,119.729,175.951,62.670,82.215,534.107,15.513,3.035,0.744,0.547
3386357991.117,178.337,119.754,176.005,62.641,82.228,534.124,15.523,3.060,0.743,0.483
3386357992.153,178.397,119.796,175.980,62.649,82.169,534.065,15.517,3.064,0.742,0.552
3386357993.188,178.431,119.858,175.955,62.607,82.051,534.003,15.509,3.001,0.742,0.580
3386357994.224,178.433,119.801,175.918,62.568,82.001,533.943,15.519,3.002,0.742,0.456
3386357995.258,178.497,119.898,175.993,62.628,82.163,534.073,15.510,2.998,0.742,0.554
3386357996.293,178.583,119.957,176.025,62.645,82.191,534.121,15.512,3.020,0.742,0.627
3386357997.329,178.620,119.973,176.011,62.637,82.130,534.068,15.511,3.075,0.744,0.484
3386357998.365,178.668,119.927,176.008,62.675,82.141,534.099,15.506,3.093,0.745,0.537
3386357999.400,178.720,120.015,176.062,62.701,82.149,534.182,15.512,3.121,0.745,0.615
3386358000.436,178.770,120.033,176.044,62.691,82.103,534.175,15.514,3.063,0.747,0.554
3386358001.471,178.793,119.995,176.019,62.630,82.123,534.139,15.510,3.189,0.749,0.510
3386358002.508,178.787,120.004,176.008,62.672,82.172,534.120,15.521,3.181,0.747,0.563
3386358003.543,178.836,119.964,175.967,62.627,82.255,534.079,15.513,3.103,0.748,0.628
3386358004.579,178.813,119.948,175.937,62.588,82.252,534.096,15.513,2.954,0.745,0.476
3386358005.614,178.836,119.915,175.970,62.550,82.312,533.991,15.510,3.092,0.745,0.555
3386358006.651,178.893,119.988,176.031,62.604,82.380,534.082,15.509,3.045,0.743,0.624
3386358007.685,178.926,119.991,175.990,62.564,82.410,534.025,15.515,3.027,0.743,0.544
3386358008.721,178.974,120.055,176.051,62.606,82.408,534.128,15.507,3.084,0.740,0.514
3386358009.757,179.014,120.070,176.031,62.602,82.425,534.062,15.508,3.077,0.742,0.576
3386358010.793,179.010,120.089,176.081,62.617,82.427,534.101,15.508,3.063,0.741,0.635
3386358011.829,179.064,120.132,176.074,62.631,82.435,534.266,15.506,3.116,0.742,0.518
3386358012.864,179.038,120.149,176.087,62.625,82.352,534.164,15.514,3.064,0.742,0.552
