3386358745.959,186.429,126.222,176.920,62.026,86.644,701.631,30.705,2.833,0.742,0.842
3386358746.993,186.479,126.476,176.983,62.120,86.609,702.250,30.703,2.870,0.742,0.841
3386358748.027,186.528,126.674,177.005,62.129,86.557,702.775,30.693,2.881,0.743,0.796
3386358749.063,186.541,126.843,177.031,62.083,86.516,703.299,30.702,2.887,0.744,0.806
3386358750.098,186.537,126.953,177.022,62.101,86.477,703.735,30.702,2.873,0.745,0.837
3386358751.136,186.543,127.163,176.991,62.046,86.503,704.183,30.695,2.847,0.750,0.867
3386358752.172,186.611,127.341,177.018,62.065,86.530,704.746,30.693,2.877,0.751,0.891
3386358753.206,186.668,127.512,177.071,62.093,86.556,705.143,30.708,2.811,0.752,0.888
3386358754.241,186.738,127.711,177.048,62.090,86.644,705.700,30.700,2.869,0.749,0.880
3386358755.276,186.762,127.804,177.002,62.056,86.691,706.139,30.698,2.839,0.744,0.871
3386358756.309,186.855,127.984,177.064,62.057,86.783,706.528,30.703,2.859,0.743,0.845
3386358757.343,186.819,128.139,177.090,62.032,86.746,707.053,30.703,2.840,0.741,0.865
3386358758.377,186.881,128.240,177.047,62.026,86.838,707.418,30.705,2.791,0.739,0.885
3386358759.412,186.885,128.466,177.033,62.009,86.921,707.923,30.709,2.807,0.740,0.922
3386358760.449,186.942,128.521,177.045,62.015,86.989,708.205,30.699,2.861,0.739,0.935
3386358761.484,186.876,128.700,176.963,62.009,87.011,708.650,30.701,2.947,0.741,0.923
3386358762.519,186.841,128.765,176.850,61.941,87.031,709.040,30.705,2.827,0.741,0.906
3386358763.554,186.874,128.928,176.832,61.963,87.137,709.464,30.697,2.933,0.742,0.894
3386358764.591,186.880,129.083,176.871,61.961,87.226,709.931,30.708,2.844,0.743,0.949
3386358765.627,186.910,129.192,176.864,61.967,87.298,710.436,30.704,2.825,0.746,0.969
3386358766.662,186.845,129.286,176.799,61.949,87.360,710.774,30.704,2.812,0.747,0.949
3386358767.697,186.870,129.417,176.782,61.955,87.453,711.198,30.699,2.837,0.753,0.940
3386358768.732,186.869,129.487,176.747,61.904,87.553,711.670,30.700,2.827,0.752,0.955
3386358769.767,186.903,129.660,176.792,61.971,87.646,712.148,30.702,2.833,0.756,0.978
3386358770.803,186.864,129.734,176.726,61.928,87.800,712.498,30.706,2.905,0.754,0.967
3386358771.838,186.880,129.859,176.671,61.904,87.928,712.783,30.710,2.832,0.755,0.948
3386358772.873,186.873,129.973,176.566,61.917,88.130,713.051,30.711,2.776,0.753,0.967
3386358773.910,186.877,130.120,176.542,61.927,88.347,713.401,30.700,2.814,0.750,0.976
3386358774.945,186.887,130.227,176.480,61.877,88.401,713.909,30.700,2.786,0.749,0.971
3386358775.981,186.866,130.340,176.409,61.907,88.491,714.314,30.692,2.797,0.747,0.912
3386358777.015,186.911,130.513,176.453,61.912,88.596,714.662,30.704,2.847,0.746,0.931
3386358778.050,186.908,130.649,176.424,61.905,88.593,715.051,30.708,2.757,0.745,0.931
3386358779.088,186.842,130.793,176.366,61.870,88.610,715.320,30.709,2.797,0.744,0.940
3386358780.124,186.932,130.976,176.344,61.840,88.618,715.665,30.700,2.758,0.745,0.924
3386358781.159,186.967,131.138,176.342,61.857,88.611,716.105,30.702,2.735,0.745,0.911
3386358782.194,186.940,131.338,176.353,61.850,88.577,716.523,30.705,2.739,0.747,0.919
3386358783.230,186.994,131.560,176.384,61.884,88.623,716.948,30.705,2.812,0.748,0.945
3386358784.265,187.065,131.738,176.382,61.932,88.659,717.323,30.707,2.822,0.748,0.943
3386358785.301,187.046,131.912,176.346,61.891,88.575,717.695,30.713,2.843,0.749,0.928
3386358786.338,187.050,132.082,176.339,61.885,88.506,718.013,30.700,2.812,0.750,0.931
3386358787.374,187.094,132.297,176.412,61.900,88.545,718.281,30.701,2.897,0.750,0.903
3386358788.410,187.102,132.470,176.447,61.874,88.443,718.551,30.707,2.836,0.750,0.933
3386358789.446,187.147,132.700,176.466,61.898,88.395,718.791,30.701,2.865,0.751,0.963
3386358790.481,187.212,132.827,176.491,61.892,88.448,718.958,30.704,2.894,0.752,0.911
3386358791.517,187.235,133.050,176.526,61.938,88.427,719.280,30.700,2.827,0.751,0.892
3386358792.552,187.293,133.196,176.549,61.921,88.383,719.642,30.696,2.872,0.751,0.907
3386358793.587,187.344,133.408,176.587,61.943,88.363,719.879,30.700,2.837,0.750,0.925
3386358794.622,187.339,133.547,176.698,61.925,88.347,720.184,30.703,2.825,0.750,0.934
3386358795.656,187.369,133.699,176.722,61.946,88.434,720.396,30.701,2.908,0.749,0.930
3386358796.692,187.375,133.772,176.723,61.871,88.377,720.608,30.704,2.859,0.748,0.914
3386358797.727,187.372,133.904,176.714,61.896,88.385,721.025,30.704,2.755,0.748,0.914
3386358798.763,187.409,133.952,176.754,61.837,88.424,721.419,30.699,2.802,0.747,0.952
3386358799.799,187.421,134.003,176.811,61.854,88.472,721.873,30.701,2.758,0.748,0.967
3386358800.835,187.445,134.068,176.812,61.855,88.464,722.270,30.706,2.901,0.748,0.946
3386358801.869,187.425,134.126,176.835,61.828,88.435,722.641,30.698,2.798,0.750,0.936
3386358802.903,187.452,134.159,176.887,61.852,88.429,723.042,30.708,2.753,0.750,0.958
3386358803.940,187.503,134.257,176.928,61.806,88.451,723.439,30.708,2.826,0.753,0.977
3386358804.974,187.539,134.290,176.955,61.822,88.461,723.705,30.698,2.815,0.751,0.972
3386358806.011,187.547,134.385,176.973,61.823,88.468,724.040,30.707,2.917,0.751,0.950
3386358807.047,187.565,134.459,176.994,61.869,88.543,724.299,30.711,2.924,0.750,0.974
3386358808.077,187.602,134.476,176.984,61.855,88.650,724.586,30.706,2.962,0.749,1.008
3386358809.104,187.584,134.500,176.906,61.809,88.706,724.701,30.708,2.904,0.747,0.981
3386358810.133,187.622,134.578,177.011,61.830,88.838,725.103,30.707,2.912,0.746,0.968
3386358811.167,187.619,134.540,176.970,61.805,88.882,725.318,30.703,2.857,0.747,0.992
3386358812.197,187.652,134.595,176.950,61.762,88.838,725.432,30.706,2.873,0.745,1.011
3386358813.224,187.651,134.621,176.962,61.810,88.823,725.771,30.703,2.881,0.746,0.995
3386358814.257,187.708,134.641,176.983,61.795,88.864,726.031,30.705,2.879,0.744,1.000
3386358815.291,187.683,134.680,176.979,61.800,88.935,726.283,30.705,2.898,0.745,1.020
3386358816.324,187.718,134.719,177.043,61.789,88.957,726.652,30.705,2.843,0.745,1.014
3386358817.358,187.732,134.762,177.004,61.761,89.027,726.905,30.700,2.855,0.745,0.999
3386358818.386,187.799,134.832,177.031,61.794,89.085,727.177,30.701,2.923,0.745,1.033
3386358819.414,187.827,134.873,177.031,61.799,89.031,727.441,30.706,2.868,0.745,1.032
3386358820.446,187.846,134.923,176.953,61.787,89.021,727.765,30.706,2.923,0.745,1.009
3386358821.482,187.816,134.980,176.986,61.774,89.047,727.914,30.704,2.934,0.744,1.038
3386358822.518,187.859,135.025,176.938,61.777,89.085,728.183,30.712,2.812,0.744,1.056
3386358823.549,187.870,135.131,176.965,61.760,89.243,728.457,30.704,2.829,0.744,1.028
3386358824.578,187.894,135.206,176.939,61.787,89.363,728.699,30.703,2.893,0.743,1.063
3386358825.610,187.954,135.326,176.940,61.787,89.362,728.995,30.699,2.845,0.744,1.058
3386358826.646,187.986,135.422,176.948,61.837,89.424,729.381,30.702,2.955,0.746,1.046
3386358827.681,188.000,135.490,176.993,61.802,89.405,729.631,30.694,2.898,0.745,1.079
3386358828.716,188.059,135.615,176.933,61.813,89.443,729.817,30.700,2.861,0.747,1.064
3386358829.751,188.029,135.641,176.943,61.753,89.503,730.087,30.705,2.826,0.746,1.079
3386358830.785,188.092,135.746,176.948,61.803,89.519,730.429,30.703,2.891,0.749,1.089
3386358831.822,188.117,135.888,176.982,61.825,89.592,730.568,30.694,2.858,0.752,1.076
