Time Stamp (s),10,9,8,7,6,5,4,3,2,1,Thermocouples
3380916939,76.15,76.732,81.085,74.984,82.82,92.588,118.213,152.838,200.468,228.034,
3380916941,75.858,78.185,79.636,77.023,83.686,93.159,119.323,152.302,201.747,228.034,
3380916943,76.15,78.476,78.185,77.895,82.82,92.873,120.986,152.57,202.259,229.033,
3380916945,79.056,76.15,79.926,76.441,83.686,95.155,118.491,155.245,202.514,229.033,
3380916947,79.346,78.185,80.216,77.023,83.398,97.999,120.986,156.046,202.77,228.534,
3380916949,78.766,79.346,80.506,79.056,86.855,97.147,123.198,156.847,203.28,230.531,
3380916951,79.926,80.795,83.686,79.056,87.43,98.283,124.578,159.511,205.066,232.275,
3380916953,81.374,81.664,86.28,81.374,89.726,100.834,127.057,162.433,207.358,235.012,
3380916955,86.568,86.568,88.292,85.416,94.585,104.224,130.9,163.759,209.9,236.502,
3380916957,93.729,92.016,96.294,92.873,99.417,112.364,135.545,171.151,216.733,242.938,
3380916959,107.039,105.351,109.285,105.069,113.481,124.302,147.736,184.482,227.784,253.998,
3380916961,128.98,126.507,131.447,129.529,134.454,148.274,171.414,204.556,249.094,272.222,
3380916963,158.713,156.847,155.779,159.777,161.637,176.399,200.98,230.531,279.441,296.376,
3380916965,194.05,194.308,201.492,191.988,207.358,213.448,236.75,271.498,307.239,337.74,
3380917020,74.693,74.984,77.604,73.233,89.726,101.965,130.9,164.289,205.321,231.279,
3380917022,74.693,74.401,75.567,77.604,85.128,103.942,130.9,163.229,209.392,228.284,
3380917024,73.525,75.567,75.858,74.984,87.43,101.965,132.542,163.759,207.867,229.782,
3380917026,74.109,74.693,74.693,75.858,86.568,102.813,131.721,163.229,208.63,228.284,
3380917028,73.525,76.441,74.984,76.732,87.43,102.813,133.089,164.289,208.121,230.281,
3380917030,75.858,74.109,76.441,77.604,85.992,104.787,131.721,164.024,209.392,228.034,
3380917032,73.233,74.984,76.732,75.276,88.579,103.377,134.454,164.554,208.63,229.782,
3380917034,75.276,75.858,74.984,76.732,89.153,105.351,134.727,165.083,209.392,229.033,
3380917036,75.276,72.649,77.604,76.15,88.292,105.914,131.174,167.726,207.613,230.531,
3380917038,75.858,75.858,75.567,76.15,88.005,105.632,135,165.083,209.138,229.033,
3380917040,74.693,75.858,75.567,76.732,88.579,104.506,134.727,165.876,209.9,230.281,
3380917042,75.858,73.525,76.732,77.895,87.717,106.476,132.815,165.612,209.646,229.533,
3380917044,75.567,72.649,78.766,74.984,89.726,106.195,132.815,168.517,208.121,229.533,
3380917046,73.525,73.817,79.346,75.276,91.158,105.914,134.454,169.044,207.613,230.281,
3380917048,73.817,75.276,76.441,76.441,89.726,105.914,136.09,167.198,207.613,230.531,
3380917050,77.023,72.649,78.185,76.732,90.872,107.601,133.635,169.835,208.884,229.033,
3380917052,77.313,74.984,76.441,77.313,88.579,109.004,135.545,168.253,209.9,227.284,
3380917054,74.984,74.693,75.858,78.476,89.153,108.724,135.545,167.198,210.661,228.534,
3380917056,74.984,74.984,78.766,76.15,90.585,107.32,134.454,169.835,207.358,230.281,
3380917058,76.441,74.109,78.185,77.604,90.013,109.285,135.545,169.571,208.884,228.034,
3380917060,75.858,76.732,75.858,79.056,91.158,108.724,137.18,167.726,210.661,228.034,
3380917062,77.023,74.984,77.313,79.346,90.013,109.565,136.635,168.781,210.407,227.284,
3380917064,75.276,73.233,79.346,76.441,92.302,110.126,135.545,170.625,208.121,228.784,
3380917066,74.109,77.023,76.15,77.604,92.588,107.882,138.539,168.781,209.392,230.032,
3380917068,74.693,74.693,79.346,77.023,93.444,109.285,136.907,171.151,208.376,229.033,
3380917070,75.276,75.858,77.604,76.441,95.155,108.443,139.083,169.835,208.121,230.032,
3380917072,75.858,77.604,75.858,78.476,92.016,110.966,139.626,168.781,211.168,228.534,
3380917074,77.604,74.109,79.346,78.476,92.588,111.805,137.724,171.414,209.646,228.284,
3380917076,77.313,74.984,77.895,79.636,92.016,112.364,137.996,171.151,210.661,227.534,
3380917078,75.858,76.441,76.732,77.604,92.873,109.565,140.711,169.308,210.661,228.034,
3380917080,76.441,75.858,75.858,79.636,92.302,111.525,138.811,170.098,211.675,228.034,
3380917082,75.276,77.604,77.313,78.185,92.588,110.406,141.524,169.308,210.661,229.033,
3380917084,74.401,77.313,77.313,80.795,92.588,110.686,141.524,170.098,210.154,229.033,
3380917086,76.441,73.817,75.858,79.926,93.159,112.643,140.169,170.361,212.435,228.284,
3380917088,74.401,76.15,77.604,79.926,94.87,111.245,141.795,171.151,210.407,229.533,
3380917090,75.567,77.604,77.604,79.636,95.155,110.686,141.795,171.151,210.661,229.533,
3380917092,75.276,77.604,77.023,79.636,95.155,112.364,141.795,171.151,210.661,230.531,
3380917094,76.441,74.984,80.216,78.476,95.724,113.481,140.44,173.778,209.646,229.533,
3380917096,75.567,75.567,79.926,79.346,96.578,113.481,139.897,173.778,209.9,230.032,
3380917098,76.441,76.441,79.636,78.766,96.578,114.039,141.795,174.04,208.63,230.281,
3380917100,74.984,76.441,78.476,78.476,97.431,113.202,141.524,172.728,208.376,231.528,
3380917102,78.185,75.858,77.895,81.374,94.87,115.154,141.253,172.203,212.182,228.534,
3380917104,75.858,78.185,77.604,79.926,96.009,114.039,142.607,172.203,212.182,229.533,
3380917106,77.313,77.604,76.732,81.085,96.294,114.875,144.23,171.94,212.689,230.032,
3380917108,75.567,77.604,78.476,80.795,97.431,113.481,143.689,173.253,211.422,230.78,
3380917110,75.567,77.313,77.895,79.056,99.134,114.039,143.689,172.991,210.407,231.777,
3380917112,77.023,75.567,79.926,79.636,97.147,115.154,142.066,175.089,210.407,231.279,
3380917114,76.441,76.441,80.795,78.766,98.283,115.154,143.148,174.827,210.407,231.279,
3380917116,78.185,76.15,78.185,81.085,96.294,116.268,143.419,172.991,213.448,228.784,
3380917118,77.313,75.858,80.795,79.636,98.283,116.268,143.419,175.089,211.675,231.528,
3380917120,78.476,75.858,79.926,81.374,96.009,117.38,142.607,174.303,211.929,229.283,
3380917122,76.441,77.313,79.346,79.926,99.984,116.546,145.04,174.827,211.422,231.528,
3380917124,77.895,76.15,79.926,80.795,98.566,118.491,143.148,175.351,211.422,230.531,
3380917126,76.15,77.895,79.636,80.506,100.551,117.102,145.58,177.184,211.675,232.026,
3380917128,75.858,78.476,79.056,81.664,101.4,116.268,145.04,175.613,212.942,232.275,
3380917130,78.476,77.023,78.766,82.82,98.566,118.213,144.77,174.827,214.966,230.78,
3380917132,78.476,79.636,79.346,83.975,100.267,118.769,146.119,175.351,215.471,231.777,
3380917134,80.506,76.732,80.795,82.242,100.551,120.432,145.31,178.229,213.954,233.022,
3380917136,81.374,77.895,83.398,84.263,101.682,121.263,146.658,178.491,214.713,233.769,
3380917138,82.82,82.82,82.82,87.43,103.095,123.75,150.693,179.274,217.238,234.017,
3380917140,83.975,85.128,85.128,89.153,107.601,124.302,154.443,181.881,219.506,238.733,
3380917142,90.299,92.588,91.444,97.715,112.923,131.447,159.511,186.298,226.033,243.184,
3380917144,99.984,98.566,104.224,103.095,122.369,140.169,166.933,197.649,231.03,251.058,
3380917146,125.129,125.129,127.332,127.882,147.197,162.964,192.504,218.75,254.243,275.355,
3380917232,77.023,72.941,78.185,82.242,102.813,124.302,148.274,179.796,214.46,231.279,
3380917234,73.525,75.858,75.858,83.109,102.813,121.816,151.498,177.445,214.966,231.528,
3380917236,72.356,74.693,76.441,81.953,105.632,122.093,150.961,179.274,213.195,232.773,
3380917238,73.525,76.441,75.858,82.82,103.942,121.816,152.034,178.491,215.218,231.279,
3380917240,74.693,76.15,75.858,84.263,104.224,123.75,151.229,178.491,215.724,231.528,
3380917242,74.693,73.817,79.926,82.242,103.942,124.578,149.35,181.621,213.195,232.275,
3380917244,73.525,75.567,78.766,82.242,105.914,123.75,151.229,179.796,213.701,232.275,
3380917246,77.313,74.401,77.313,83.398,102.813,125.956,150.693,180.578,215.218,230.281,
3380917248,74.693,77.313,76.15,84.552,104.224,124.026,151.498,178.229,215.724,231.03,
3380917250,73.817,74.693,79.056,82.82,106.195,124.302,150.693,180.578,213.195,232.524,
3380917252,75.858,75.858,76.441,84.84,103.942,124.854,152.838,178.229,215.976,231.279,
3380917254,75.276,76.15,75.276,85.416,105.351,124.302,153.373,178.752,215.724,231.528,
3380917256,74.401,75.276,79.056,83.109,107.32,124.854,151.498,182.141,212.942,232.773,
3380917258,74.109,76.732,77.604,84.84,105.351,124.854,154.176,179.796,215.976,231.528,
3380917260,74.693,75.858,78.185,83.109,107.32,124.026,152.034,181.621,213.954,233.271,
3380917262,75.858,75.858,78.185,86.28,104.787,125.956,152.302,180.578,215.724,230.032,
3380917264,74.401,76.732,77.313,85.416,107.039,123.75,153.105,181.621,215.218,233.271,
3380917266,75.567,76.441,76.732,85.704,105.914,126.782,153.105,179.274,216.229,231.528,
3380917268,74.401,76.732,77.313,83.975,109.565,124.578,154.176,181.881,214.46,232.773,
3380917270,77.023,75.276,78.766,85.416,106.758,127.882,151.766,181.621,214.713,231.528,
3380917272,77.023,72.941,79.346,85.416,107.32,127.607,151.766,182.922,214.966,231.528,
3380917274,77.313,74.984,79.926,86.28,106.195,127.882,153.105,181.36,216.481,231.279,
3380917276,74.693,77.604,78.185,85.992,107.882,125.681,154.443,181.1,216.481,232.773,
3380917278,75.858,75.858,80.216,84.84,109.004,127.332,152.57,182.402,214.207,234.017,
3380917280,75.858,78.476,78.476,86.855,108.162,126.782,154.978,180.839,216.733,232.275,
3380917282,77.604,75.858,78.766,87.717,106.476,129.255,152.838,182.662,216.481,231.528,
3380917284,76.15,75.858,79.926,88.005,106.195,128.431,154.176,181.621,217.742,231.777,
3380917286,74.693,75.858,81.374,84.263,108.724,127.332,153.373,183.182,214.713,233.022,
3380917288,76.15,76.441,78.766,87.717,107.32,128.706,153.908,182.662,218.246,231.777,
3380917290,76.441,76.441,79.056,88.005,108.162,128.431,154.176,182.402,217.742,232.026,
3380917292,76.15,75.567,79.636,85.992,109.565,129.529,153.373,183.962,215.724,232.275,
3380917294,76.441,78.185,78.185,88.579,108.443,127.607,155.512,181.36,217.742,232.524,
3380917296,75.276,76.732,79.926,85.128,110.966,127.882,155.512,181.621,214.713,233.52,
3380917298,77.023,77.023,77.313,87.717,107.882,129.255,154.978,182.141,217.742,231.528,
3380917300,74.984,77.604,79.926,86.28,111.245,128.431,156.313,182.662,215.218,233.022,
3380917302,77.313,75.858,79.346,88.005,107.601,130.078,154.978,182.402,218.498,231.279,
3380917304,76.732,77.895,78.185,88.866,109.565,129.803,156.313,181.621,217.238,232.275,
3380917306,76.732,77.313,78.476,89.153,109.845,130.078,154.443,182.662,217.742,232.026,
3380917308,78.185,75.858,80.506,86.855,110.406,130.9,154.176,184.741,215.976,232.524,
3380917310,75.276,79.636,79.636,87.717,110.686,129.255,156.046,183.182,216.986,233.769,
3380917312,77.023,76.15,81.085,87.717,110.126,131.447,154.978,184.741,217.238,233.769,
3380917314,77.023,75.276,80.795,87.143,111.245,130.078,154.711,184.741,216.481,234.763,
3380917316,78.476,77.023,79.926,88.579,109.845,132.268,156.046,183.962,218.498,232.524,
3380917318,77.023,78.185,79.056,89.153,109.285,130.9,157.38,181.881,217.994,232.773,
3380917320,77.313,77.313,78.766,90.299,110.686,131.447,156.58,182.922,218.498,233.52,
3380917322,76.15,78.766,79.056,88.579,112.084,129.803,156.847,183.702,217.49,232.773,
3380917324,76.441,76.15,81.664,87.717,112.084,130.9,155.512,185.261,216.986,234.266,
3380917326,77.023,75.567,81.953,87.717,112.084,131.447,155.779,185.52,216.986,235.509,
3380917328,75.858,77.313,81.085,87.717,113.76,130.352,157.38,183.962,216.986,235.012,
3380917330,78.766,75.276,81.085,89.439,112.643,132.815,156.046,184.741,216.986,234.266,
3380917332,75.858,78.185,79.346,88.579,111.525,130.352,158.18,184.482,218.246,235.26,
3380917334,76.15,77.895,79.636,90.299,111.245,131.721,157.114,183.962,218.498,234.017,
3380917336,79.056,75.858,80.795,89.726,112.643,133.089,157.114,185.001,217.742,234.515,
3380917338,78.476,76.15,81.374,90.299,111.245,132.542,156.58,185.261,218.498,233.022,
3380917340,77.895,77.313,79.636,90.585,111.245,131.995,157.38,184.741,219.758,233.769,
3380917342,75.567,76.15,81.953,86.568,112.084,130.352,156.58,186.039,217.49,234.763,
3380917344,76.441,78.766,78.476,88.579,111.525,131.174,157.38,182.922,218.498,233.52,
3380917346,75.858,78.185,78.766,88.005,112.084,131.447,158.713,182.922,217.742,233.271,
3380917348,77.895,75.567,80.216,88.579,112.084,132.815,156.313,185.001,217.238,233.52,
3380917350,77.604,76.15,80.506,89.153,111.805,131.995,157.647,184.222,219.506,233.271,
3380917352,75.858,77.023,79.636,87.717,114.875,131.721,157.38,185.001,216.481,235.012,
3380917354,76.15,77.313,81.374,88.866,114.875,130.9,158.18,185.261,216.733,235.509,
3380917356,75.858,75.858,82.242,89.439,112.923,132.268,156.313,187.076,218.246,235.012,
3380917358,77.023,76.441,81.953,89.153,114.318,133.089,156.58,187.076,217.742,234.763,
3380917360,77.895,76.732,80.216,91.73,112.364,133.089,158.18,185.261,220.512,232.773,
3380917362,78.476,77.895,81.374,91.158,112.084,133.362,158.446,185.52,219.758,233.271,
3380917364,76.15,78.185,81.953,89.726,115.711,131.995,158.979,186.298,217.994,236.254,
3380917366,78.185,79.056,79.926,91.73,114.597,134.181,160.84,185.52,220.512,235.012,
3380917368,78.185,80.506,82.242,91.444,116.546,133.908,160.84,187.853,219.758,238.238,
3380917370,81.953,81.374,85.416,94.87,116.268,137.18,161.903,189.406,222.021,236.998,
3380917372,85.992,84.552,87.717,97.999,120.432,141.524,165.612,192.762,225.532,239.476,
3380917374,89.726,94.015,94.87,104.224,131.174,145.31,172.203,198.931,230.78,248.603,
3380917376,104.506,107.32,111.525,117.658,144.23,160.575,186.039,212.435,242.444,260.832,
3380917378,150.424,150.693,156.046,162.699,187.853,202.259,227.534,253.508,282.318,301.818,
3380917380,445.044,452.605,445.694,460.995,475.752,488.071,515.002,525.846,560.115,571.97,
3380917382,478.945,471.699,477.242,484.68,500.318,521.474,528.757,554.781,585.186,590.049,
3380917384,462.283,459.492,472.126,464.641,495.048,508.302,519.388,553.343,565.845,584.781,
3380917386,433.101,437.453,443.962,441.144,469.777,475.752,498.001,521.474,545.315,566.663,
3380917388,431.576,440.927,435.496,443.095,470.204,471.059,500.738,520.014,545.933,562.368,
3380917390,427.429,430.485,437.018,434.843,465.284,473.193,493.57,522.516,541.6,560.934,
3380917392,432.665,424.804,435.713,443.095,455.836,480.008,492.725,519.388,546.964,554.781,
3380917394,416.69,419.106,422.834,426.117,453.683,459.492,482.983,507.253,526.678,551.287,
3380917396,355.843,347.619,362.664,360.166,379.816,398.573,412.068,445.694,465.284,478.094,
3380917398,78.185,80.795,82.82,91.73,117.658,135.273,161.903,187.853,219.002,237.742,
3380917400,78.766,77.313,83.686,91.73,115.989,136.363,159.511,188.63,219.002,234.763,
3380917402,151.229,154.176,152.302,165.876,186.298,204.556,229.782,251.058,286.144,296.139,
3380917404,353.335,358.347,354.247,371.488,383.853,402.566,421.3,436.583,473.193,479.158,
3380917406,439.191,437.67,447.64,444.828,474.686,482.133,497.579,529.588,543.665,566.663,
3380917408,454.114,461.639,451.743,469.777,487.012,497.579,527.926,536.016,569.726,581.94,
3380917410,437.236,434.625,440.927,441.361,471.059,481.071,498.211,526.678,539.947,559.295,
3380917412,433.972,424.367,431.576,439.625,453.467,475.752,488.495,511.445,541.807,547.994,
3380917475,77.023,76.15,79.926,92.588,114.875,136.635,160.043,186.817,218.498,232.524,
3380917477,77.895,74.984,81.085,91.73,116.268,137.452,159.777,187.853,218.246,232.275,
3380917479,75.276,76.732,81.085,90.299,117.38,135.545,160.043,187.853,216.986,234.266,
3380917481,74.693,76.441,82.242,90.585,118.213,135,160.84,187.853,216.733,234.266,
3380917483,75.567,74.401,82.82,92.302,117.658,137.452,159.245,188.112,216.481,234.515,
3380917485,77.023,77.313,80.506,94.015,115.154,136.635,161.372,186.039,220.009,231.528,
3380917487,75.276,78.766,79.346,92.873,116.824,135.273,161.903,185.52,219.002,234.017,
3380917489,74.693,79.056,80.795,92.588,118.491,134.727,162.699,187.076,219.002,234.017,
3380917491,77.023,77.023,80.795,93.729,117.102,136.907,160.043,187.853,219.758,232.275,
3380917493,76.15,76.732,79.346,94.3,116.546,137.996,161.903,186.298,219.758,232.524,
3380917495,77.023,75.276,80.795,92.016,117.38,137.18,160.309,187.853,217.49,233.271,
3380917497,77.023,75.276,82.82,92.588,116.824,137.724,160.043,187.853,218.498,232.275,
3380917499,74.984,78.476,79.926,93.444,117.658,136.363,162.964,187.853,219.758,235.012,
3380917501,77.023,76.441,81.085,94.585,116.546,138.268,161.372,187.594,219.758,232.773,
3380917503,78.185,77.313,82.242,94.585,116.546,137.452,161.106,188.371,219.758,232.275,
3380917505,75.276,78.766,80.795,93.729,118.213,136.363,162.964,186.817,219.254,233.52,
3380917507,77.313,75.567,82.82,92.588,117.38,139.354,159.777,188.888,217.742,233.769,
3380917509,76.15,75.276,84.263,93.444,119.323,138.268,159.511,189.406,218.75,235.012,
3380917511,75.276,76.15,83.686,92.302,118.213,137.996,161.637,189.664,218.498,235.509,
3380917513,77.604,76.441,82.82,94.015,117.936,138.539,160.84,187.594,220.261,233.52,
3380917515,75.858,75.567,82.82,92.588,119.323,137.18,161.372,190.44,217.994,235.26,
3380917517,77.604,76.441,82.531,93.444,118.213,139.083,161.106,189.147,218.75,234.266,
3380917519,75.567,78.185,82.531,92.873,120.709,137.18,163.229,187.594,218.246,235.26,
3380917521,75.567,77.895,83.686,92.588,120.155,137.452,161.372,189.147,217.994,235.509,
3380917523,76.15,76.15,84.263,92.873,120.155,137.452,161.372,190.44,218.246,234.763,
3380917525,76.15,77.604,83.109,92.873,120.432,137.996,162.699,190.698,218.246,235.26,
3380917527,78.185,76.441,83.398,94.87,118.491,139.083,162.699,188.112,220.764,234.266,
3380917529,78.185,76.441,83.975,93.729,119.878,139.354,161.372,189.406,219.002,235.26,
3380917531,74.693,79.346,81.664,94.87,120.709,137.452,165.083,188.371,219.758,235.26,
3380917533,76.15,80.506,81.664,95.44,119.046,137.452,164.818,188.888,221.015,234.515,
3380917535,76.732,79.926,81.664,94.585,120.986,136.635,164.289,188.112,220.009,235.26,
3380917537,76.441,77.313,83.686,93.444,120.986,138.539,163.494,190.698,219.002,236.005,
3380917539,76.441,77.313,83.398,92.588,121.263,138.811,162.964,190.956,219.002,236.005,
3380917541,79.346,77.023,84.263,94.015,120.432,140.169,161.903,190.44,219.254,235.509,
3380917543,77.313,79.926,82.531,97.147,119.323,138.811,164.289,189.406,221.267,235.26,
3380917545,75.858,79.346,82.242,94.3,121.263,139.354,164.554,189.664,220.009,236.254,
3380917547,77.604,76.732,85.704,94.87,120.709,140.169,163.759,190.956,219.758,236.005,
3380917549,76.732,79.636,82.82,94.87,121.816,138.268,164.289,190.181,219.506,236.998,
3380917551,78.476,78.185,82.82,97.147,119.601,140.44,163.229,189.664,222.021,234.017,
3380917553,77.604,79.926,81.664,96.862,119.878,141.253,164.554,188.112,222.021,234.515,
3380917555,77.604,80.506,81.664,97.715,120.155,139.626,165.347,188.63,221.769,235.509,
3380917557,77.313,79.346,83.398,94.87,121.816,139.897,164.818,190.44,219.758,236.005,
3380917559,78.476,79.926,83.109,97.147,120.709,140.982,165.876,188.112,222.272,235.757,
3380917561,77.023,80.216,83.109,97.147,121.263,139.897,166.141,189.664,221.769,235.757,
3380917563,77.313,79.636,84.84,95.724,121.263,140.169,165.347,192.246,220.764,236.254,
3380917565,77.313,77.313,85.992,95.724,121.816,140.982,163.759,191.988,220.512,236.75,
3380917567,79.636,78.766,83.975,96.009,120.986,142.337,163.229,191.472,221.518,235.757,
3380917569,78.476,81.664,82.531,97.147,120.986,139.897,167.198,189.923,222.774,235.757,
3380917571,78.476,78.185,85.128,96.009,122.093,142.066,164.024,191.988,220.512,237.246,
3380917573,79.346,77.895,85.416,96.862,122.646,141.524,164.289,191.988,221.267,236.998,
3380917575,77.313,81.664,83.686,97.147,124.026,139.897,166.933,190.956,221.015,237.494,
3380917577,77.895,81.085,83.686,96.578,122.369,140.169,166.405,189.923,221.518,235.757,
3380917579,78.185,81.664,84.552,95.44,124.026,140.982,165.876,191.988,220.261,237.494,
3380917581,78.185,78.476,86.568,96.294,123.75,142.066,164.818,193.277,221.267,235.757,
3380917583,77.313,81.953,85.128,98.283,123.75,140.44,167.462,190.698,222.021,237.99,
3380917585,78.476,79.636,86.855,96.578,123.75,142.066,165.612,192.762,221.518,238.238,
3380917587,79.346,81.953,85.992,97.715,126.231,142.066,167.726,192.762,222.272,238.733,
3380917589,82.242,81.664,88.005,100.267,125.129,145.04,167.462,194.565,223.276,239.229,
3380917591,83.686,82.82,91.158,101.4,127.057,146.928,168.253,196.108,225.282,239.971,
3380917593,85.704,85.992,90.872,104.506,127.607,149.081,170.888,197.135,228.034,239.476,
3380917595,85.704,88.579,92.016,106.476,131.447,149.081,174.04,198.162,229.533,243.184,
3380917597,92.016,92.302,98.85,111.245,133.908,155.245,177.184,203.025,234.017,245.65,
3380917599,104.224,103.377,107.601,121.816,144.77,164.289,186.817,212.435,242.444,255.954,
3380917601,124.854,129.529,130.078,146.119,169.044,186.298,211.422,232.275,263.749,277.52,
3380917603,153.373,157.38,155.779,174.04,195.079,212.182,236.75,255.221,289.484,301.109,
3380917605,197.392,190.698,200.724,212.689,231.528,253.019,269.807,293.766,324.08,334.047,
3380917607,239.476,241.208,249.34,254.976,284.233,294.953,317.086,341.423,364.251,383.853,
3380917609,298.508,296.613,305.356,307.709,336.587,350.594,366.063,394.126,412.508,432.883,
3380917611,351.965,359.484,352.421,370.133,385.868,397.462,425.461,433.319,470.204,478.519,
3380917613,378.693,373.518,376.22,389.667,400.349,426.117,438.539,457.988,490.188,493.359,
3380917615,334.047,335.664,336.125,351.965,366.29,384.749,405.886,421.519,455.836,457.558,
3380917617,456.482,448.504,459.492,461.854,486.165,503.473,511.236,541.807,558.065,570.542,
3380917619,471.272,462.926,474.046,482.346,497.157,516.465,527.926,555.192,574.619,582.346,
3380917621,423.491,417.569,419.326,435.278,448.288,469.563,482.558,502.842,535.809,536.016,
3380917703,75.276,78.766,81.953,98.85,123.474,142.607,167.198,189.406,221.267,234.017,
3380917705,77.895,77.313,84.84,97.999,123.75,143.419,164.024,191.472,220.009,234.266,
3380917707,74.401,80.216,83.398,98.566,123.75,142.066,167.462,190.181,221.267,234.763,
3380917709,77.313,78.766,82.82,98.85,122.646,142.607,166.405,190.44,221.769,234.266,
3380917711,77.313,79.346,83.109,101.117,123.75,142.607,166.933,190.181,222.021,233.769,
3380917713,75.858,79.346,83.686,98.85,125.956,141.524,166.141,191.214,220.009,236.005,
3380917715,78.476,78.185,83.398,101.117,122.922,144.23,165.876,191.214,222.021,233.022,
3380917717,76.732,77.895,85.416,98.283,124.854,143.419,165.612,192.246,220.009,236.254,
3380917719,77.604,80.795,83.109,99.984,124.854,142.878,168.253,189.147,220.512,234.515,
3380917721,76.441,79.926,83.686,99.134,125.681,142.066,168.517,190.956,221.267,234.266,
3380917723,77.023,77.895,85.416,98.85,126.507,143.959,165.612,193.277,219.758,234.763,
3380917725,78.476,79.636,82.531,100.267,123.474,143.148,167.198,190.698,221.518,234.266,
