3386271408.887,193.304,137.417,176.784,61.498,82.868,760.603,30.730,3.988,0.289,1.077
3386271409.923,193.317,137.409,176.788,61.482,82.908,760.682,30.737,3.986,0.286,1.078
3386271410.957,193.343,137.392,176.864,61.490,82.887,760.766,30.732,4.099,0.287,1.074
3386271411.993,193.343,137.431,176.860,61.544,82.903,760.774,30.739,4.102,0.286,1.075
3386271413.028,193.367,137.433,176.880,61.512,82.865,760.834,30.737,4.098,0.287,1.072
3386271414.064,193.383,137.435,176.917,61.490,82.795,760.881,30.741,4.096,0.286,1.097
3386271415.099,193.432,137.409,176.911,61.471,82.754,760.975,30.736,4.013,0.287,1.093
3386271416.132,193.386,137.415,176.910,61.487,82.792,760.953,30.737,4.099,0.287,1.093
3386271417.167,193.391,137.374,176.915,61.462,82.791,760.988,30.735,4.056,0.287,1.121
3386271418.200,193.402,137.410,176.923,61.490,82.734,761.118,30.741,4.087,0.289,1.055
3386271419.231,193.436,137.409,176.968,61.438,82.759,761.122,30.737,4.042,0.292,1.061
3386271420.267,193.405,137.379,176.921,61.438,82.786,761.199,30.734,4.088,0.290,1.135
3386271421.302,193.357,137.327,176.905,61.373,82.746,761.288,30.736,4.149,0.287,1.143
3386271422.338,193.380,137.318,176.931,61.400,82.808,761.411,30.735,4.139,0.285,1.137
3386271423.373,193.370,137.291,176.923,61.384,82.841,761.434,30.737,3.988,0.285,1.130
3386271424.408,193.409,137.267,176.895,61.400,82.946,761.590,30.735,4.087,0.283,1.148
3386271425.444,193.391,137.214,176.917,61.373,82.867,761.613,30.737,4.030,0.286,1.140
3386271426.479,193.387,137.197,176.889,61.406,82.898,761.683,30.736,4.024,0.285,1.140
3386271427.515,193.449,137.192,176.943,61.395,82.965,761.948,30.733,4.200,0.286,1.127
3386271428.549,193.493,137.176,176.933,61.391,83.020,761.950,30.738,4.076,0.284,1.149
3386271429.585,193.506,137.151,176.946,61.424,83.072,761.991,30.739,4.121,0.286,1.118
3386271430.621,193.531,137.168,176.918,61.444,83.046,762.137,30.743,4.149,0.284,1.150
3386271431.655,193.557,137.081,176.859,61.430,83.015,762.072,30.738,4.103,0.286,1.119
3386271432.690,193.585,137.073,176.862,61.457,82.984,762.075,30.744,4.121,0.282,1.141
3386271433.727,193.614,137.099,176.851,61.466,83.061,761.935,30.729,4.084,0.284,1.126
3386271434.764,193.563,137.025,176.837,61.451,83.108,761.855,30.735,4.131,0.283,1.140
3386271435.799,193.596,137.027,176.750,61.415,83.103,761.802,30.730,4.065,0.284,1.133
3386271436.833,193.618,137.059,176.738,61.395,83.028,761.740,30.730,4.067,0.288,1.153
3386271437.869,193.650,137.093,176.687,61.396,83.015,761.721,30.733,4.139,0.289,1.126
3386271438.906,193.655,137.125,176.688,61.376,83.097,761.591,30.720,4.091,0.287,1.132
3386271439.942,193.664,137.148,176.628,61.354,83.138,761.667,30.730,4.110,0.288,1.063
3386271440.976,193.690,137.179,176.661,61.347,83.119,761.666,30.727,4.160,0.286,1.130
3386271442.010,193.684,137.209,176.708,61.392,83.126,761.688,30.732,4.090,0.285,1.144
3386271443.046,193.716,137.215,176.712,61.385,83.092,761.808,30.731,4.109,0.285,1.125
3386271444.083,193.715,137.280,176.709,61.373,83.019,761.828,30.737,4.011,0.289,1.146
3386271445.119,193.739,137.335,176.686,61.362,83.086,761.936,30.737,4.149,0.289,1.130
3386271446.153,193.737,137.328,176.719,61.405,83.152,762.038,30.732,4.037,0.290,1.145
3386271447.189,193.706,137.376,176.696,61.332,83.166,762.115,30.734,4.034,0.291,1.133
3386271448.224,193.694,137.330,176.665,61.283,83.062,762.238,30.727,3.980,0.288,1.151
3386271449.259,193.697,137.394,176.678,61.331,83.020,762.230,30.730,4.012,0.288,1.131
3386271450.295,193.719,137.444,176.704,61.353,83.020,762.258,30.729,4.016,0.285,1.152
3386271451.331,193.742,137.460,176.712,61.359,83.034,762.201,30.738,3.987,0.283,1.122
3386271452.367,193.719,137.424,176.672,61.341,83.095,762.197,30.725,4.069,0.282,1.149
3386271453.402,193.765,137.468,176.697,61.380,83.131,762.262,30.733,4.033,0.281,1.128
3386271454.438,193.772,137.463,176.724,61.374,83.101,762.243,30.737,4.066,0.279,1.119
3386271455.473,193.788,137.483,176.746,61.398,83.047,762.310,30.729,4.029,0.281,1.146
3386271456.510,193.790,137.529,176.723,61.394,82.991,762.414,30.734,4.077,0.282,1.149
3386271457.546,193.804,137.479,176.750,61.397,82.985,762.419,30.734,4.098,0.281,1.139
3386271458.582,193.845,137.510,176.850,61.425,83.092,762.432,30.735,4.065,0.283,1.137
3386271459.618,193.811,137.474,176.751,61.402,83.114,762.373,30.730,3.995,0.282,1.146
3386271460.653,193.797,137.483,176.730,61.406,83.159,762.365,30.741,4.142,0.282,1.127
3386271461.688,193.808,137.516,176.710,61.410,83.199,762.310,30.732,4.138,0.283,1.148
3386271462.722,193.795,137.504,176.667,61.376,83.049,762.329,30.736,4.063,0.287,1.125
3386271463.759,193.834,137.501,176.654,61.325,82.981,762.225,30.736,4.103,0.283,1.148
3386271464.794,193.807,137.476,176.628,61.294,82.963,762.162,30.729,4.055,0.286,1.106
3386271465.829,193.767,137.451,176.607,61.275,82.938,762.140,30.734,4.005,0.284,1.146
